train_dataset,test_dataset,protocol,embedding,clf,seed,n_common_genes,n_train_edges,n_test_edges,auroc,auprc
mHSC-L,hHep,native,minus,lr,0,3895,3915,1223,0.519440,0.522927
mHSC-L,hHep,native,minus,lr,1,3895,3915,1223,0.484705,0.502198
mHSC-L,hHep,native,minus,lr,2,3895,3915,1223,0.469378,0.509863
mHSC-L,hHep,native,minus,lr,3,3895,3915,1223,0.475733,0.494429
mHSC-L,hHep,native,minus,lr,4,3895,3915,1223,0.445553,0.464496
mHSC-L,hHep,native,minus,mlp,0,3895,3915,1223,0.573960,0.562576
mHSC-L,hHep,native,minus,mlp,1,3895,3915,1223,0.527193,0.537424
mHSC-L,hHep,native,minus,mlp,2,3895,3915,1223,0.556920,0.538746
mHSC-L,hHep,native,minus,mlp,3,3895,3915,1223,0.653728,0.615363
mHSC-L,hHep,native,minus,mlp,4,3895,3915,1223,0.554589,0.540380
mHSC-L,hHep,native,baseline,lr,0,3895,3915,1223,0.646328,0.636633
mHSC-L,hHep,native,baseline,lr,1,3895,3915,1223,0.601078,0.606477
mHSC-L,hHep,native,baseline,lr,2,3895,3915,1223,0.648837,0.634385
mHSC-L,hHep,native,baseline,lr,3,3895,3915,1223,0.634093,0.631562
mHSC-L,hHep,native,baseline,lr,4,3895,3915,1223,0.593004,0.609203
mHSC-L,hHep,native,baseline,mlp,0,3895,3915,1223,0.689594,0.685682
mHSC-L,hHep,native,baseline,mlp,1,3895,3915,1223,0.715364,0.733985
mHSC-L,hHep,native,baseline,mlp,2,3895,3915,1223,0.697879,0.700432
mHSC-L,hHep,native,baseline,mlp,3,3895,3915,1223,0.713943,0.708968
mHSC-L,hHep,native,baseline,mlp,4,3895,3915,1223,0.637406,0.648029
mHSC-L,hHep,native,scGPT_human,lr,0,3895,3915,1223,0.601613,0.582741
mHSC-L,hHep,native,scGPT_human,lr,1,3895,3915,1223,0.672374,0.620532
mHSC-L,hHep,native,scGPT_human,lr,2,3895,3915,1223,0.720282,0.679738
mHSC-L,hHep,native,scGPT_human,lr,3,3895,3915,1223,0.657175,0.617421
mHSC-L,hHep,native,scGPT_human,lr,4,3895,3915,1223,0.678121,0.669749
mHSC-L,hHep,native,scGPT_human,mlp,0,3895,3915,1223,0.771612,0.721098
mHSC-L,hHep,native,scGPT_human,mlp,1,3895,3915,1223,0.754958,0.719742
mHSC-L,hHep,native,scGPT_human,mlp,2,3895,3915,1223,0.761326,0.713551
mHSC-L,hHep,native,scGPT_human,mlp,3,3895,3915,1223,0.765142,0.721101
mHSC-L,hHep,native,scGPT_human,mlp,4,3895,3915,1223,0.772959,0.733826
mHSC-L,hHep,strict,minus,lr,0,2748,1379,165,0.423744,0.425838
mHSC-L,hHep,strict,minus,lr,1,2748,1379,165,0.404496,0.433000
mHSC-L,hHep,strict,minus,lr,2,2748,1379,165,0.369086,0.434052
mHSC-L,hHep,strict,minus,lr,3,2748,1379,165,0.466647,0.460072
mHSC-L,hHep,strict,minus,lr,4,2748,1379,165,0.359095,0.409334
mHSC-L,hHep,strict,minus,mlp,0,2748,1379,165,0.409492,0.428889
mHSC-L,hHep,strict,minus,mlp,1,2748,1379,165,0.328681,0.407323
mHSC-L,hHep,strict,minus,mlp,2,2748,1379,165,0.453864,0.446867
mHSC-L,hHep,strict,minus,mlp,3,2748,1379,165,0.517778,0.486985
mHSC-L,hHep,strict,minus,mlp,4,2748,1379,165,0.518954,0.488461
mHSC-L,hHep,strict,baseline,lr,0,2748,1379,165,0.676315,0.639601
mHSC-L,hHep,strict,baseline,lr,1,2748,1379,165,0.552601,0.539778
mHSC-L,hHep,strict,baseline,lr,2,2748,1379,165,0.444020,0.460744
mHSC-L,hHep,strict,baseline,lr,3,2748,1379,165,0.608140,0.566353
mHSC-L,hHep,strict,baseline,lr,4,2748,1379,165,0.566706,0.518190
mHSC-L,hHep,strict,baseline,mlp,0,2748,1379,165,0.514546,0.494067
mHSC-L,hHep,strict,baseline,mlp,1,2748,1379,165,0.575815,0.534209
mHSC-L,hHep,strict,baseline,mlp,2,2748,1379,165,0.509550,0.479392
mHSC-L,hHep,strict,baseline,mlp,3,2748,1379,165,0.623861,0.576381
mHSC-L,hHep,strict,baseline,mlp,4,2748,1379,165,0.501616,0.470296
mHSC-L,hHep,strict,scGPT_human,lr,0,2748,1379,165,0.568322,0.562534
mHSC-L,hHep,strict,scGPT_human,lr,1,2748,1379,165,0.615486,0.627656
mHSC-L,hHep,strict,scGPT_human,lr,2,2748,1379,165,0.525713,0.511239
mHSC-L,hHep,strict,scGPT_human,lr,3,2748,1379,165,0.666177,0.664906
mHSC-L,hHep,strict,scGPT_human,lr,4,2748,1379,165,0.725977,0.687300
mHSC-L,hHep,strict,scGPT_human,mlp,0,2748,1379,165,0.570379,0.522290
mHSC-L,hHep,strict,scGPT_human,mlp,1,2748,1379,165,0.626653,0.564863
mHSC-L,hHep,strict,scGPT_human,mlp,2,2748,1379,165,0.536732,0.497961
mHSC-L,hHep,strict,scGPT_human,mlp,3,2748,1379,165,0.688510,0.616570
mHSC-L,hHep,strict,scGPT_human,mlp,4,2748,1379,165,0.557743,0.537867
mHSC-L,hHep,coverage_matched,minus,lr,0,2794,1969,121,0.482645,0.465712
mHSC-L,hHep,coverage_matched,minus,lr,1,2794,1969,121,0.338843,0.379759
mHSC-L,hHep,coverage_matched,minus,lr,2,2794,1969,121,0.512121,0.462093
mHSC-L,hHep,coverage_matched,minus,lr,3,2794,1969,121,0.420937,0.395252
mHSC-L,hHep,coverage_matched,minus,lr,4,2794,1969,121,0.474931,0.448951
mHSC-L,hHep,coverage_matched,minus,mlp,0,2794,1969,121,0.524518,0.456499
mHSC-L,hHep,coverage_matched,minus,mlp,1,2794,1969,121,0.596419,0.539971
mHSC-L,hHep,coverage_matched,minus,mlp,2,2794,1969,121,0.561708,0.508483
mHSC-L,hHep,coverage_matched,minus,mlp,3,2794,1969,121,0.655923,0.578987
mHSC-L,hHep,coverage_matched,minus,mlp,4,2794,1969,121,0.567493,0.513267
mHSC-L,hHep,coverage_matched,baseline,lr,0,2794,2137,84,0.667072,0.734704
mHSC-L,hHep,coverage_matched,baseline,lr,1,2794,2137,84,0.578819,0.724712
mHSC-L,hHep,coverage_matched,baseline,lr,2,2794,2137,84,0.611686,0.728052
mHSC-L,hHep,coverage_matched,baseline,lr,3,2794,2137,84,0.648205,0.773348
mHSC-L,hHep,coverage_matched,baseline,lr,4,2794,2137,84,0.624467,0.716077
mHSC-L,hHep,coverage_matched,baseline,mlp,0,2794,2137,84,0.646379,0.774952
mHSC-L,hHep,coverage_matched,baseline,mlp,1,2794,2137,84,0.608034,0.760176
mHSC-L,hHep,coverage_matched,baseline,mlp,2,2794,2137,84,0.657334,0.793490
mHSC-L,hHep,coverage_matched,baseline,mlp,3,2794,2137,84,0.638466,0.746808
mHSC-L,hHep,coverage_matched,baseline,mlp,4,2794,2137,84,0.623250,0.738184
mHSC-L,hHep,coverage_matched,scGPT_human,lr,0,2794,2124,114,0.327712,0.515124
mHSC-L,hHep,coverage_matched,scGPT_human,lr,1,2794,2124,114,0.396164,0.551535
mHSC-L,hHep,coverage_matched,scGPT_human,lr,2,2794,2124,114,0.481812,0.603842
mHSC-L,hHep,coverage_matched,scGPT_human,lr,3,2794,2124,114,0.376323,0.537367
mHSC-L,hHep,coverage_matched,scGPT_human,lr,4,2794,2124,114,0.489087,0.592453
mHSC-L,hHep,coverage_matched,scGPT_human,mlp,0,2794,2124,114,0.546296,0.637790
mHSC-L,hHep,coverage_matched,scGPT_human,mlp,1,2794,2124,114,0.530754,0.623757
mHSC-L,hHep,coverage_matched,scGPT_human,mlp,2,2794,2124,114,0.540344,0.628271
mHSC-L,hHep,coverage_matched,scGPT_human,mlp,3,2794,2124,114,0.587963,0.647479
mHSC-L,hHep,coverage_matched,scGPT_human,mlp,4,2794,2124,114,0.540344,0.644858
mHSC-L,mDC,native,minus,lr,0,3895,3915,816,0.450876,0.538706
mHSC-L,mDC,native,minus,lr,1,3895,3915,816,0.513209,0.583170
mHSC-L,mDC,native,minus,lr,2,3895,3915,816,0.604172,0.665980
mHSC-L,mDC,native,minus,lr,3,3895,3915,816,0.590296,0.630978
mHSC-L,mDC,native,minus,lr,4,3895,3915,816,0.475692,0.554176
mHSC-L,mDC,native,minus,mlp,0,3895,3915,816,0.449360,0.538451
mHSC-L,mDC,native,minus,mlp,1,3895,3915,816,0.530107,0.614343
mHSC-L,mDC,native,minus,mlp,2,3895,3915,816,0.445938,0.537269
mHSC-L,mDC,native,minus,mlp,3,3895,3915,816,0.523540,0.603019
mHSC-L,mDC,native,minus,mlp,4,3895,3915,816,0.464863,0.545047
mHSC-L,mDC,native,baseline,lr,0,3895,3915,816,0.609943,0.697168
mHSC-L,mDC,native,baseline,lr,1,3895,3915,816,0.594816,0.681659
mHSC-L,mDC,native,baseline,lr,2,3895,3915,816,0.648758,0.718956
mHSC-L,mDC,native,baseline,lr,3,3895,3915,816,0.587200,0.658979
mHSC-L,mDC,native,baseline,lr,4,3895,3915,816,0.569370,0.624147
mHSC-L,mDC,native,baseline,mlp,0,3895,3915,816,0.535272,0.572867
mHSC-L,mDC,native,baseline,mlp,1,3895,3915,816,0.549957,0.610701
mHSC-L,mDC,native,baseline,mlp,2,3895,3915,816,0.508674,0.571817
mHSC-L,mDC,native,baseline,mlp,3,3895,3915,816,0.530697,0.608435
mHSC-L,mDC,native,baseline,mlp,4,3895,3915,816,0.594819,0.639594
mHSC-L,mDC,native,scGPT_human,lr,0,3895,3915,816,0.495794,0.580677
mHSC-L,mDC,native,scGPT_human,lr,1,3895,3915,816,0.500098,0.591561
mHSC-L,mDC,native,scGPT_human,lr,2,3895,3915,816,0.548075,0.637087
mHSC-L,mDC,native,scGPT_human,lr,3,3895,3915,816,0.690241,0.760207
mHSC-L,mDC,native,scGPT_human,lr,4,3895,3915,816,0.453979,0.535110
mHSC-L,mDC,native,scGPT_human,mlp,0,3895,3915,816,0.549121,0.597559
mHSC-L,mDC,native,scGPT_human,mlp,1,3895,3915,816,0.617581,0.672835
mHSC-L,mDC,native,scGPT_human,mlp,2,3895,3915,816,0.616843,0.677863
mHSC-L,mDC,native,scGPT_human,mlp,3,3895,3915,816,0.369795,0.494106
mHSC-L,mDC,native,scGPT_human,mlp,4,3895,3915,816,0.572550,0.629982
mHSC-L,mDC,strict,minus,lr,0,1848,1491,152,0.479481,0.533620
mHSC-L,mDC,strict,minus,lr,1,1848,1491,152,0.457835,0.504684
mHSC-L,mDC,strict,minus,lr,2,1848,1491,152,0.558961,0.551660
mHSC-L,mDC,strict,minus,lr,3,1848,1491,152,0.587359,0.604210
mHSC-L,mDC,strict,minus,lr,4,1848,1491,152,0.567100,0.546983
mHSC-L,mDC,strict,minus,mlp,0,1848,1491,152,0.613853,0.609356
mHSC-L,mDC,strict,minus,mlp,1,1848,1491,152,0.643636,0.656211
mHSC-L,mDC,strict,minus,mlp,2,1848,1491,152,0.602424,0.621266
mHSC-L,mDC,strict,minus,mlp,3,1848,1491,152,0.610909,0.620675
mHSC-L,mDC,strict,minus,mlp,4,1848,1491,152,0.536623,0.582242
mHSC-L,mDC,strict,baseline,lr,0,1848,1491,152,0.641558,0.660896
mHSC-L,mDC,strict,baseline,lr,1,1848,1491,152,0.661126,0.664493
mHSC-L,mDC,strict,baseline,lr,2,1848,1491,152,0.638095,0.679606
mHSC-L,mDC,strict,baseline,lr,3,1848,1491,152,0.576277,0.582026
mHSC-L,mDC,strict,baseline,lr,4,1848,1491,152,0.669091,0.681381
mHSC-L,mDC,strict,baseline,mlp,0,1848,1491,152,0.659913,0.638564
mHSC-L,mDC,strict,baseline,mlp,1,1848,1491,152,0.659740,0.692080
mHSC-L,mDC,strict,baseline,mlp,2,1848,1491,152,0.661645,0.677742
mHSC-L,mDC,strict,baseline,mlp,3,1848,1491,152,0.603463,0.604290
mHSC-L,mDC,strict,baseline,mlp,4,1848,1491,152,0.669784,0.691945
mHSC-L,mDC,strict,scGPT_human,lr,0,1848,1491,152,0.642424,0.624198
mHSC-L,mDC,strict,scGPT_human,lr,1,1848,1491,152,0.670130,0.668618
mHSC-L,mDC,strict,scGPT_human,lr,2,1848,1491,152,0.596190,0.591735
mHSC-L,mDC,strict,scGPT_human,lr,3,1848,1491,152,0.710823,0.689319
mHSC-L,mDC,strict,scGPT_human,lr,4,1848,1491,152,0.642771,0.644739
mHSC-L,mDC,strict,scGPT_human,mlp,0,1848,1491,152,0.704935,0.672694
mHSC-L,mDC,strict,scGPT_human,mlp,1,1848,1491,152,0.771602,0.742858
mHSC-L,mDC,strict,scGPT_human,mlp,2,1848,1491,152,0.695238,0.693270
mHSC-L,mDC,strict,scGPT_human,mlp,3,1848,1491,152,0.668571,0.624317
mHSC-L,mDC,strict,scGPT_human,mlp,4,1848,1491,152,0.740779,0.712189
mHSC-L,mDC,coverage_matched,minus,lr,0,2012,978,84,0.235828,0.645983
mHSC-L,mDC,coverage_matched,minus,lr,1,2012,978,84,0.205593,0.623012
mHSC-L,mDC,coverage_matched,minus,lr,2,2012,978,84,0.165533,0.598709
mHSC-L,mDC,coverage_matched,minus,lr,3,2012,978,84,0.343159,0.662084
mHSC-L,mDC,coverage_matched,minus,lr,4,2012,978,84,0.269085,0.632772
mHSC-L,mDC,coverage_matched,minus,mlp,0,2012,978,84,0.106576,0.568376
mHSC-L,mDC,coverage_matched,minus,mlp,1,2012,978,84,0.177627,0.600763
mHSC-L,mDC,coverage_matched,minus,mlp,2,2012,978,84,0.215420,0.602879
mHSC-L,mDC,coverage_matched,minus,mlp,3,2012,978,84,0.160998,0.586103
mHSC-L,mDC,coverage_matched,minus,mlp,4,2012,978,84,0.187453,0.599645
mHSC-L,mDC,coverage_matched,baseline,lr,0,2012,1040,54,0.604396,0.654928
mHSC-L,mDC,coverage_matched,baseline,lr,1,2012,1040,54,0.689560,0.749868
mHSC-L,mDC,coverage_matched,baseline,lr,2,2012,1040,54,0.631868,0.680725
mHSC-L,mDC,coverage_matched,baseline,lr,3,2012,1040,54,0.487637,0.545369
mHSC-L,mDC,coverage_matched,baseline,lr,4,2012,1040,54,0.559066,0.602112
mHSC-L,mDC,coverage_matched,baseline,mlp,0,2012,1040,54,0.677198,0.720918
mHSC-L,mDC,coverage_matched,baseline,mlp,1,2012,1040,54,0.431319,0.493542
mHSC-L,mDC,coverage_matched,baseline,mlp,2,2012,1040,54,0.447802,0.493094
mHSC-L,mDC,coverage_matched,baseline,mlp,3,2012,1040,54,0.515110,0.573955
mHSC-L,mDC,coverage_matched,baseline,mlp,4,2012,1040,54,0.640110,0.699021
mHSC-L,mDC,coverage_matched,scGPT_human,lr,0,2012,1180,72,0.638021,0.746120
mHSC-L,mDC,coverage_matched,scGPT_human,lr,1,2012,1180,72,0.526910,0.644692
mHSC-L,mDC,coverage_matched,scGPT_human,lr,2,2012,1180,72,0.663194,0.772108
mHSC-L,mDC,coverage_matched,scGPT_human,lr,3,2012,1180,72,0.630208,0.777766
mHSC-L,mDC,coverage_matched,scGPT_human,lr,4,2012,1180,72,0.678819,0.775907
mHSC-L,mDC,coverage_matched,scGPT_human,mlp,0,2012,1180,72,0.501736,0.658536
mHSC-L,mDC,coverage_matched,scGPT_human,mlp,1,2012,1180,72,0.610243,0.734831
mHSC-L,mDC,coverage_matched,scGPT_human,mlp,2,2012,1180,72,0.657118,0.768161
mHSC-L,mDC,coverage_matched,scGPT_human,mlp,3,2012,1180,72,0.544271,0.673330
mHSC-L,mDC,coverage_matched,scGPT_human,mlp,4,2012,1180,72,0.749132,0.841589
mHSC-L,mHSC-E,native,minus,lr,0,3895,3915,1053,0.529747,0.567828
mHSC-L,mHSC-E,native,minus,lr,1,3895,3915,1053,0.460974,0.524285
mHSC-L,mHSC-E,native,minus,lr,2,3895,3915,1053,0.408158,0.487235
mHSC-L,mHSC-E,native,minus,lr,3,3895,3915,1053,0.496158,0.551239
mHSC-L,mHSC-E,native,minus,lr,4,3895,3915,1053,0.454916,0.531414
mHSC-L,mHSC-E,native,minus,mlp,0,3895,3915,1053,0.631676,0.576146
mHSC-L,mHSC-E,native,minus,mlp,1,3895,3915,1053,0.611617,0.570261
mHSC-L,mHSC-E,native,minus,mlp,2,3895,3915,1053,0.595197,0.547671
mHSC-L,mHSC-E,native,minus,mlp,3,3895,3915,1053,0.683179,0.632805
mHSC-L,mHSC-E,native,minus,mlp,4,3895,3915,1053,0.609791,0.581005
mHSC-L,mHSC-E,native,baseline,lr,0,3895,3915,1053,0.650585,0.631041
mHSC-L,mHSC-E,native,baseline,lr,1,3895,3915,1053,0.666687,0.657438
mHSC-L,mHSC-E,native,baseline,lr,2,3895,3915,1053,0.634905,0.621667
mHSC-L,mHSC-E,native,baseline,lr,3,3895,3915,1053,0.580217,0.572322
mHSC-L,mHSC-E,native,baseline,lr,4,3895,3915,1053,0.595298,0.602447
mHSC-L,mHSC-E,native,baseline,mlp,0,3895,3915,1053,0.616725,0.554508
mHSC-L,mHSC-E,native,baseline,mlp,1,3895,3915,1053,0.670851,0.599592
mHSC-L,mHSC-E,native,baseline,mlp,2,3895,3915,1053,0.622823,0.556841
mHSC-L,mHSC-E,native,baseline,mlp,3,3895,3915,1053,0.632432,0.570174
mHSC-L,mHSC-E,native,baseline,mlp,4,3895,3915,1053,0.597358,0.541846
mHSC-L,mHSC-E,native,scGPT_human,lr,0,3895,3915,1053,0.706992,0.675902
mHSC-L,mHSC-E,native,scGPT_human,lr,1,3895,3915,1053,0.648630,0.613358
mHSC-L,mHSC-E,native,scGPT_human,lr,2,3895,3915,1053,0.682648,0.630429
mHSC-L,mHSC-E,native,scGPT_human,lr,3,3895,3915,1053,0.614853,0.601648
mHSC-L,mHSC-E,native,scGPT_human,lr,4,3895,3915,1053,0.719950,0.687224
mHSC-L,mHSC-E,native,scGPT_human,mlp,0,3895,3915,1053,0.712334,0.624721
mHSC-L,mHSC-E,native,scGPT_human,mlp,1,3895,3915,1053,0.728234,0.668350
mHSC-L,mHSC-E,native,scGPT_human,mlp,2,3895,3915,1053,0.705959,0.618452
mHSC-L,mHSC-E,native,scGPT_human,mlp,3,3895,3915,1053,0.704065,0.627748
mHSC-L,mHSC-E,native,scGPT_human,mlp,4,3895,3915,1053,0.707676,0.615912
mHSC-L,mHSC-E,strict,minus,lr,0,3895,3915,1053,0.529747,0.567828
mHSC-L,mHSC-E,strict,minus,lr,1,3895,3915,1053,0.460974,0.524285
mHSC-L,mHSC-E,strict,minus,lr,2,3895,3915,1053,0.408158,0.487235
mHSC-L,mHSC-E,strict,minus,lr,3,3895,3915,1053,0.496158,0.551239
mHSC-L,mHSC-E,strict,minus,lr,4,3895,3915,1053,0.454916,0.531414
mHSC-L,mHSC-E,strict,minus,mlp,0,3895,3915,1053,0.631676,0.576146
mHSC-L,mHSC-E,strict,minus,mlp,1,3895,3915,1053,0.611617,0.570261
mHSC-L,mHSC-E,strict,minus,mlp,2,3895,3915,1053,0.595197,0.547671
mHSC-L,mHSC-E,strict,minus,mlp,3,3895,3915,1053,0.683179,0.632805
mHSC-L,mHSC-E,strict,minus,mlp,4,3895,3915,1053,0.609791,0.581005
mHSC-L,mHSC-E,strict,baseline,lr,0,3895,3915,1053,0.650585,0.631041
mHSC-L,mHSC-E,strict,baseline,lr,1,3895,3915,1053,0.666687,0.657438
mHSC-L,mHSC-E,strict,baseline,lr,2,3895,3915,1053,0.634905,0.621667
mHSC-L,mHSC-E,strict,baseline,lr,3,3895,3915,1053,0.580217,0.572322
mHSC-L,mHSC-E,strict,baseline,lr,4,3895,3915,1053,0.595298,0.602447
mHSC-L,mHSC-E,strict,baseline,mlp,0,3895,3915,1053,0.616725,0.554508
mHSC-L,mHSC-E,strict,baseline,mlp,1,3895,3915,1053,0.670851,0.599592
mHSC-L,mHSC-E,strict,baseline,mlp,2,3895,3915,1053,0.622823,0.556841
mHSC-L,mHSC-E,strict,baseline,mlp,3,3895,3915,1053,0.632432,0.570174
mHSC-L,mHSC-E,strict,baseline,mlp,4,3895,3915,1053,0.597358,0.541846
mHSC-L,mHSC-E,strict,scGPT_human,lr,0,3895,3915,1053,0.706992,0.675902
mHSC-L,mHSC-E,strict,scGPT_human,lr,1,3895,3915,1053,0.648630,0.613358
mHSC-L,mHSC-E,strict,scGPT_human,lr,2,3895,3915,1053,0.682648,0.630429
mHSC-L,mHSC-E,strict,scGPT_human,lr,3,3895,3915,1053,0.614853,0.601648
mHSC-L,mHSC-E,strict,scGPT_human,lr,4,3895,3915,1053,0.719950,0.687224
mHSC-L,mHSC-E,strict,scGPT_human,mlp,0,3895,3915,1053,0.712334,0.624721
mHSC-L,mHSC-E,strict,scGPT_human,mlp,1,3895,3915,1053,0.728234,0.668350
mHSC-L,mHSC-E,strict,scGPT_human,mlp,2,3895,3915,1053,0.705959,0.618452
mHSC-L,mHSC-E,strict,scGPT_human,mlp,3,3895,3915,1053,0.704065,0.627748
mHSC-L,mHSC-E,strict,scGPT_human,mlp,4,3895,3915,1053,0.707676,0.615912
mHSC-L,mHSC-E,coverage_matched,minus,lr,0,3895,3915,1053,0.529747,0.567828
mHSC-L,mHSC-E,coverage_matched,minus,lr,1,3895,3915,1053,0.460974,0.524285
mHSC-L,mHSC-E,coverage_matched,minus,lr,2,3895,3915,1053,0.408158,0.487235
mHSC-L,mHSC-E,coverage_matched,minus,lr,3,3895,3915,1053,0.496158,0.551239
mHSC-L,mHSC-E,coverage_matched,minus,lr,4,3895,3915,1053,0.454916,0.531414
mHSC-L,mHSC-E,coverage_matched,minus,mlp,0,3895,3915,1053,0.631676,0.576146
mHSC-L,mHSC-E,coverage_matched,minus,mlp,1,3895,3915,1053,0.611617,0.570261
mHSC-L,mHSC-E,coverage_matched,minus,mlp,2,3895,3915,1053,0.595197,0.547671
mHSC-L,mHSC-E,coverage_matched,minus,mlp,3,3895,3915,1053,0.683179,0.632805
mHSC-L,mHSC-E,coverage_matched,minus,mlp,4,3895,3915,1053,0.609791,0.581005
mHSC-L,mHSC-E,coverage_matched,baseline,lr,0,3895,3915,1053,0.650585,0.631041
mHSC-L,mHSC-E,coverage_matched,baseline,lr,1,3895,3915,1053,0.666687,0.657438
mHSC-L,mHSC-E,coverage_matched,baseline,lr,2,3895,3915,1053,0.634905,0.621667
mHSC-L,mHSC-E,coverage_matched,baseline,lr,3,3895,3915,1053,0.580217,0.572322
mHSC-L,mHSC-E,coverage_matched,baseline,lr,4,3895,3915,1053,0.595298,0.602447
mHSC-L,mHSC-E,coverage_matched,baseline,mlp,0,3895,3915,1053,0.616725,0.554508
mHSC-L,mHSC-E,coverage_matched,baseline,mlp,1,3895,3915,1053,0.670851,0.599592
mHSC-L,mHSC-E,coverage_matched,baseline,mlp,2,3895,3915,1053,0.622823,0.556841
mHSC-L,mHSC-E,coverage_matched,baseline,mlp,3,3895,3915,1053,0.632432,0.570174
mHSC-L,mHSC-E,coverage_matched,baseline,mlp,4,3895,3915,1053,0.597358,0.541846
mHSC-L,mHSC-E,coverage_matched,scGPT_human,lr,0,3895,3915,1053,0.706992,0.675902
mHSC-L,mHSC-E,coverage_matched,scGPT_human,lr,1,3895,3915,1053,0.648630,0.613358
mHSC-L,mHSC-E,coverage_matched,scGPT_human,lr,2,3895,3915,1053,0.682648,0.630429
mHSC-L,mHSC-E,coverage_matched,scGPT_human,lr,3,3895,3915,1053,0.614853,0.601648
mHSC-L,mHSC-E,coverage_matched,scGPT_human,lr,4,3895,3915,1053,0.719950,0.687224
mHSC-L,mHSC-E,coverage_matched,scGPT_human,mlp,0,3895,3915,1053,0.712334,0.624721
mHSC-L,mHSC-E,coverage_matched,scGPT_human,mlp,1,3895,3915,1053,0.728234,0.668350
mHSC-L,mHSC-E,coverage_matched,scGPT_human,mlp,2,3895,3915,1053,0.705959,0.618452
mHSC-L,mHSC-E,coverage_matched,scGPT_human,mlp,3,3895,3915,1053,0.704065,0.627748
mHSC-L,mHSC-E,coverage_matched,scGPT_human,mlp,4,3895,3915,1053,0.707676,0.615912
mHSC-L,mHSC-GM,native,minus,lr,0,3895,3915,1024,0.700695,0.728162
mHSC-L,mHSC-GM,native,minus,lr,1,3895,3915,1024,0.756969,0.772668
mHSC-L,mHSC-GM,native,minus,lr,2,3895,3915,1024,0.745331,0.765296
mHSC-L,mHSC-GM,native,minus,lr,3,3895,3915,1024,0.737289,0.758936
mHSC-L,mHSC-GM,native,minus,lr,4,3895,3915,1024,0.750847,0.776424
mHSC-L,mHSC-GM,native,minus,mlp,0,3895,3915,1024,0.847179,0.845844
mHSC-L,mHSC-GM,native,minus,mlp,1,3895,3915,1024,0.860121,0.861488
mHSC-L,mHSC-GM,native,minus,mlp,2,3895,3915,1024,0.841885,0.845170
mHSC-L,mHSC-GM,native,minus,mlp,3,3895,3915,1024,0.868500,0.868685
mHSC-L,mHSC-GM,native,minus,mlp,4,3895,3915,1024,0.844580,0.850388
mHSC-L,mHSC-GM,native,baseline,lr,0,3895,3915,1024,0.795788,0.804407
mHSC-L,mHSC-GM,native,baseline,lr,1,3895,3915,1024,0.829041,0.817212
mHSC-L,mHSC-GM,native,baseline,lr,2,3895,3915,1024,0.824772,0.833468
mHSC-L,mHSC-GM,native,baseline,lr,3,3895,3915,1024,0.830986,0.836078
mHSC-L,mHSC-GM,native,baseline,lr,4,3895,3915,1024,0.814125,0.818160
mHSC-L,mHSC-GM,native,baseline,mlp,0,3895,3915,1024,0.879635,0.879603
mHSC-L,mHSC-GM,native,baseline,mlp,1,3895,3915,1024,0.863594,0.871804
mHSC-L,mHSC-GM,native,baseline,mlp,2,3895,3915,1024,0.874149,0.884647
mHSC-L,mHSC-GM,native,baseline,mlp,3,3895,3915,1024,0.864767,0.865184
mHSC-L,mHSC-GM,native,baseline,mlp,4,3895,3915,1024,0.868216,0.874535
mHSC-L,mHSC-GM,native,scGPT_human,lr,0,3895,3915,1024,0.781654,0.780826
mHSC-L,mHSC-GM,native,scGPT_human,lr,1,3895,3915,1024,0.802242,0.796204
mHSC-L,mHSC-GM,native,scGPT_human,lr,2,3895,3915,1024,0.803463,0.802608
mHSC-L,mHSC-GM,native,scGPT_human,lr,3,3895,3915,1024,0.804333,0.795283
mHSC-L,mHSC-GM,native,scGPT_human,lr,4,3895,3915,1024,0.794186,0.800187
mHSC-L,mHSC-GM,native,scGPT_human,mlp,0,3895,3915,1024,0.864601,0.873107
mHSC-L,mHSC-GM,native,scGPT_human,mlp,1,3895,3915,1024,0.865120,0.871053
mHSC-L,mHSC-GM,native,scGPT_human,mlp,2,3895,3915,1024,0.867954,0.874303
mHSC-L,mHSC-GM,native,scGPT_human,mlp,3,3895,3915,1024,0.866562,0.868992
mHSC-L,mHSC-GM,native,scGPT_human,mlp,4,3895,3915,1024,0.857635,0.861625
mHSC-L,mHSC-GM,strict,minus,lr,0,3895,3915,1024,0.700695,0.728162
mHSC-L,mHSC-GM,strict,minus,lr,1,3895,3915,1024,0.756969,0.772668
mHSC-L,mHSC-GM,strict,minus,lr,2,3895,3915,1024,0.745331,0.765296
mHSC-L,mHSC-GM,strict,minus,lr,3,3895,3915,1024,0.737289,0.758936
mHSC-L,mHSC-GM,strict,minus,lr,4,3895,3915,1024,0.750847,0.776424
mHSC-L,mHSC-GM,strict,minus,mlp,0,3895,3915,1024,0.847179,0.845844
mHSC-L,mHSC-GM,strict,minus,mlp,1,3895,3915,1024,0.860121,0.861488
mHSC-L,mHSC-GM,strict,minus,mlp,2,3895,3915,1024,0.841885,0.845170
mHSC-L,mHSC-GM,strict,minus,mlp,3,3895,3915,1024,0.868500,0.868685
mHSC-L,mHSC-GM,strict,minus,mlp,4,3895,3915,1024,0.844580,0.850388
mHSC-L,mHSC-GM,strict,baseline,lr,0,3895,3915,1024,0.795788,0.804407
